Beta,Alpha,Iter,MaxInf,EventInf,Time_Fin
0.002,2.33,22,1,1,0.6380846681719999
0.002,2.33,23,1,1,1.40890379061
0.002,2.33,24,1,1,0.963533653929
0.002,2.33,25,1,1,0.037400817831699996
0.002,2.33,26,1,1,3.28334633485
0.002,2.33,27,1,1,2.44088343942
0.002,2.33,28,1,1,0.997579874252
0.002,2.33,29,1,1,0.0339822968625
0.002,2.33,3,1,1,0.7297460819830001
0.002,2.33,30,1,1,0.700025569736
0.002,2.33,31,1,1,0.324057114758
0.002,2.33,32,1,1,0.253860998293
0.002,2.33,33,1,1,1.21539705834
0.002,2.33,34,1,1,1.3317385300700002
0.002,2.33,35,1,1,0.198279648305
0.002,2.33,36,1,1,0.21730858104400003
0.002,2.33,37,1,1,0.28897709867
0.002,2.33,38,1,1,2.19174092069
0.002,2.33,39,1,1,1.13661821323
0.002,2.33,4,1,1,0.37569357980400003
0.002,2.33,40,1,1,0.12717722664699999
0.002,2.33,41,2,2,5.775980131869999
0.002,2.33,42,1,1,0.329708438489
0.002,2.33,43,1,1,2.3696965909200003
0.002,2.33,44,1,1,1.10883870733
0.002,2.33,45,1,1,0.6774393158149999
0.002,2.33,46,1,1,0.41685776817500003
0.002,2.33,47,1,1,1.3569477333200002
0.002,2.33,48,1,1,0.25396407639199997
0.002,2.33,49,1,1,0.292510307308
0.002,2.33,5,1,1,0.0574249703261
0.002,2.33,50,1,1,1.02543819759
0.002,2.33,51,1,1,1.0386429847299998
0.002,2.33,52,1,1,0.554545027421
0.002,2.33,53,1,1,0.8221591972910001
0.002,2.33,54,1,1,0.115930761266
0.002,2.33,55,1,1,2.63842260912
0.002,2.33,56,1,1,1.07728942062
0.002,2.33,57,1,1,0.012961869162000001
0.002,2.33,58,1,1,0.506998858827
0.002,2.33,59,1,1,0.391647558447
0.002,2.33,6,1,1,2.35691557117
0.002,2.33,60,1,1,2.46225908616
0.002,2.33,61,1,1,0.45471137941399997
0.002,2.33,62,1,1,0.110861578675
0.002,2.33,63,1,1,1.00970729519
0.002,2.33,64,1,1,0.20811190254
0.002,2.33,65,1,1,0.0687498768791
0.002,2.33,66,1,1,0.38544132501500006
0.002,2.33,67,1,1,0.456032346772
0.002,2.33,68,1,1,0.7894700544850001
0.002,2.33,69,1,1,0.396597066599
0.002,2.33,7,1,1,0.223409911091
0.002,2.33,70,1,1,1.49452678489
0.002,2.33,71,1,1,1.25071089264
0.002,2.33,72,1,1,4.26054327211
0.002,2.33,73,1,1,1.4651691651700003
0.002,2.33,74,1,1,0.334785359093
0.002,2.33,75,1,1,5.26187346554
0.002,2.33,76,1,1,1.90262070225
0.002,2.33,77,1,1,1.01003161845
0.002,2.33,78,1,1,2.51909641803
0.002,2.33,79,1,1,1.14216362158
0.002,2.33,8,1,1,0.0170212033686
0.002,2.33,80,1,1,2.13977061974
0.002,2.33,81,1,1,0.148477220529
0.002,2.33,82,1,1,0.254040459927
0.002,2.33,83,1,1,0.216797859191
0.002,2.33,84,1,1,0.9884052367309999
0.002,2.33,85,1,1,0.48013733351000004
0.002,2.33,86,1,1,0.564612439723
0.002,2.33,87,1,1,0.9740328644089999
0.002,2.33,88,1,1,1.79121002118
0.002,2.33,89,1,1,0.276940243639
0.002,2.33,9,1,1,0.007580230748430001
0.002,2.33,90,1,1,0.0158108896348
0.002,2.33,91,1,1,0.461590713376
0.002,2.33,92,1,1,0.289414453575
0.002,2.33,93,1,1,2.05662268213
0.002,2.33,94,1,1,0.7610190197069999
0.002,2.33,95,1,1,0.018103525193900002
0.002,2.33,96,1,1,0.234840974853
0.002,2.33,97,1,1,1.50422888931
0.002,2.33,98,1,1,0.552901159217
0.002,2.33,99,1,1,1.1285651824
0.002,2.44,0,1,1,0.053049373855
0.002,2.44,1,1,1,0.346047919248
0.002,2.44,10,1,1,2.6215552680200003
0.002,2.44,11,1,1,0.612049014981
0.002,2.44,12,1,1,0.21955953680399998
0.002,2.44,13,1,1,1.9825168514900002
0.002,2.44,14,1,1,2.16356650005
0.002,2.44,15,1,1,0.298140530394
0.002,2.44,16,1,1,1.49156520153
0.002,2.44,17,1,1,0.664672136208
0.002,2.44,18,1,1,0.9968657873639999
0.002,2.44,19,1,1,0.315653908335
0.002,2.44,2,1,1,3.152866328
0.002,2.44,20,1,1,0.330961706543
0.002,2.44,21,1,1,1.2455421707799998
0.002,2.44,22,1,1,2.0890121065400002
0.002,2.44,23,1,1,1.3373021543899999
0.002,2.44,24,1,1,1.3769765195700001
0.002,2.44,25,1,1,0.935636573416
0.002,2.44,26,1,1,2.05644285452
0.002,2.44,27,1,1,1.04173130838
0.002,2.44,28,1,1,2.5289860976400003
0.002,2.44,29,1,1,0.13898690575300002
0.002,2.44,3,1,1,0.8122777745149999
0.002,2.44,30,1,1,1.4913118533899998
0.002,2.44,31,1,1,0.704163162899
0.002,2.44,32,1,1,1.0836632009799998
0.002,2.44,33,1,1,1.1152668351000001
0.002,2.44,34,1,1,0.8041911142329999
0.002,2.44,35,1,1,0.502892458669
0.002,2.44,36,1,1,2.9563493445200004
0.002,2.44,37,1,1,0.146731459093
0.002,2.44,38,1,1,0.315802646306
0.002,2.44,39,1,1,1.36748690679
0.002,2.44,4,1,1,0.09720472338649999
0.002,2.44,40,1,1,1.17298160947
0.002,2.44,41,1,1,1.29874248748
0.002,2.44,42,1,1,0.0166525208268
0.002,2.44,43,1,1,1.5520081594100001
0.002,2.44,44,1,1,0.035510931802199996
0.002,2.44,45,1,1,1.6125020644499999
0.002,2.44,46,1,1,1.59682138018
0.002,2.44,47,1,1,0.241845449265
0.002,2.44,48,1,1,1.11384631454
0.002,2.44,49,1,1,0.725306619506
0.002,2.44,5,1,1,0.229958982203
0.002,2.44,50,1,1,0.0654466341141
0.002,2.44,51,1,1,0.5470735928329999
0.002,2.44,52,1,1,0.6018934846239999
0.002,2.44,53,1,1,0.06560501638590001
0.002,2.44,54,1,1,0.497277207688
0.002,2.44,55,1,1,0.626519939975
0.002,2.44,56,1,1,0.806026733917
0.002,2.44,57,1,1,0.325101809353
0.002,2.44,58,1,1,2.09461608108
0.002,2.44,59,1,1,0.202130858484
0.002,2.44,6,1,1,0.635531706806
0.002,2.44,60,1,1,0.00703438325358
0.002,2.44,61,1,1,1.5156453135899999
0.002,2.44,62,1,1,0.347569843556
0.002,2.44,63,1,1,0.0772850211576
0.002,2.44,64,1,1,0.941331120406
0.002,2.44,65,1,1,0.581232765969
0.002,2.44,66,1,1,2.1445982829299997
0.002,2.44,67,1,1,1.04589823156
