Time,I, R, S
1.26384433005,802,601,8597
1.26392948579,801,602,8597
1.26402672006,800,603,8597
1.26419860553,801,603,8596
1.26628751118,802,603,8595
1.2665141979,801,604,8595
1.26730572249,800,605,8595
1.26739373081,801,605,8594
1.26743523941,802,605,8593
1.26860956435,801,606,8593
1.26911575621,802,606,8592
1.26987945748,801,607,8592
1.27009649905,800,608,8592
1.27143918764,799,609,8592
1.27152674149,800,609,8591
1.27205020813,801,609,8590
1.27241316079,800,610,8590
1.27255793585,801,610,8589
1.27271926344,800,611,8589
1.27324148073,801,611,8588
1.27359760586,800,612,8588
1.27414102468,801,612,8587
1.27651637394,800,613,8587
1.27700375556,799,614,8587
1.27801048225,798,615,8587
1.27807479356,799,615,8586
1.27906704012,798,616,8586
1.27950351926,797,617,8586
1.28226734879,798,617,8585
1.28383293992,797,618,8585
1.28398186592,798,618,8584
1.28467623934,799,618,8583
1.28468542273,800,618,8582
1.28472968604,801,618,8581
1.28477402647,800,619,8581
1.28479181642,801,619,8580
1.28496159415,800,620,8580
1.28496530285,799,621,8580
1.28499307118,798,622,8580
1.28638158367,797,623,8580
1.28661896478,798,623,8579
1.28668837664,799,623,8578
1.28722169045,798,624,8578
1.28752094978,797,625,8578
1.28869549599,798,625,8577
1.28892456096,797,626,8577
1.28912980699,798,626,8576
1.28928419729,797,627,8576
1.2895671974,798,627,8575
1.29092820257,797,628,8575
1.29112071165,798,628,8574
1.29255331447,799,628,8573
1.29299126917,800,628,8572
1.29307182742,801,628,8571
1.29315953444,802,628,8570
1.29316810781,801,629,8570
1.29333013087,800,630,8570
1.29456627752,799,631,8570
1.29539776942,798,632,8570
1.29541433911,797,633,8570
1.2955870183,796,634,8570
1.29565165001,797,634,8569
1.29576086941,798,634,8568
1.29706865817,799,634,8567
1.29725500918,800,634,8566
1.29761259812,799,635,8566
1.30077063873,800,635,8565
1.30109493433,801,635,8564
1.30153098473,800,636,8564
1.30217783061,801,636,8563
1.30304205807,802,636,8562
1.30424865578,801,637,8562
1.30435731076,802,637,8561
1.30451400002,803,637,8560
1.30462491176,802,638,8560
1.30602123214,803,638,8559
1.30686328566,802,639,8559
1.30716649102,803,639,8558
1.30745166836,802,640,8558
1.30858516907,801,641,8558
1.30959505319,802,641,8557
1.30999212916,803,641,8556
1.31002400327,804,641,8555
1.31055060896,805,641,8554
1.31055444234,804,642,8554
1.31056383989,805,642,8553
1.3115468132,806,642,8552
1.3127984529,805,643,8552
1.31387107289,806,643,8551
1.31408161927,805,644,8551
1.31436905489,806,644,8550
1.31461975564,805,645,8550
1.31475392,806,645,8549
1.31564138199,805,646,8549
1.31636595985,806,646,8548
1.31667774956,805,647,8548
1.31681825202,806,647,8547
1.31746498208,805,648,8547
1.31785815504,806,648,8546
1.31818165985,805,649,8546
1.31887697704,806,649,8545
1.31909955004,805,650,8545
1.31954880955,806,650,8544
1.31971005625,805,651,8544
1.32204614708,806,651,8543
1.32221446943,805,652,8543
1.32245551289,806,652,8542
1.32282632548,805,653,8542
1.32318703959,806,653,8541
1.32358665006,807,653,8540
1.32422793206,806,654,8540
1.32439591815,807,654,8539
1.32439686958,808,654,8538
1.32559249954,807,655,8538
1.32666212237,808,655,8537
1.32708172715,807,656,8537
1.32733039984,806,657,8537
1.32764581975,805,658,8537
1.32783296313,806,658,8536
1.32805368791,807,658,8535
1.32830014117,806,659,8535
1.32941771387,807,659,8534
1.32952309229,808,659,8533
1.32964072788,807,660,8533
1.33071127449,806,661,8533
1.33189412968,805,662,8533
1.33242560233,804,663,8533
1.33328902556,803,664,8533
1.3340440586,804,664,8532
1.33434925822,805,664,8531
1.33595575151,806,664,8530
1.33671131228,807,664,8529
1.33694432332,808,664,8528
1.33761214794,809,664,8527
1.33773719701,810,664,8526
1.33889140578,809,665,8526
1.3389060402,808,666,8526
1.33896691092,807,667,8526
1.33921574561,806,668,8526
1.33934308836,807,668,8525
1.33964027447,808,668,8524
1.33981540655,809,668,8523
1.34070716364,810,668,8522
1.34120930658,811,668,8521
1.34292702968,812,668,8520
1.34400682398,813,668,8519
1.34520503555,812,669,8519
1.34540397996,811,670,8519
1.34543635815,810,671,8519
1.34564686185,811,671,8518
1.34565189168,810,672,8518
1.34714250842,809,673,8518
1.3473553778,810,673,8517
1.34759341413,811,673,8516
1.34781002929,810,674,8516
1.34912468175,809,675,8516
1.34927401349,808,676,8516
1.35038752088,807,677,8516
1.35085789565,806,678,8516
1.35104514004,805,679,8516
1.35159338876,804,680,8516
1.35196370475,803,681,8516
1.35234532804,804,681,8515
1.35274245764,805,681,8514
1.35315355793,804,682,8514
1.35391369201,803,683,8514
1.3539183156,802,684,8514
1.35485699353,801,685,8514
1.35644235058,800,686,8514
1.35645582006,801,686,8513
1.35694434617,802,686,8512
1.35720584404,803,686,8511
1.35733975536,802,687,8511
1.35742216054,801,688,8511
1.35754022393,800,689,8511
1.35816196605,799,690,8511
1.35835260342,798,691,8511
1.35855152929,797,692,8511
1.35908939488,796,693,8511
1.35947434786,795,694,8511
1.35997324846,794,695,8511
1.36077882257,793,696,8511
1.36156769597,792,697,8511
1.36209893001,793,697,8510
1.36357384453,794,697,8509
1.36358885992,793,698,8509
1.36378393394,792,699,8509
1.36549723284,793,699,8508
1.36745351253,794,699,8507
1.36849530093,793,700,8507
1.36869768698,794,700,8506
1.36880224899,793,701,8506
1.36886176009,794,701,8505
1.36918041387,795,701,8504
1.36923944652,794,702,8504
1.36940272151,795,702,8503
1.3700327164,794,703,8503
1.3700612545,795,703,8502
1.37265182727,794,704,8502
1.37314023249,795,704,8501
1.37433767478,796,704,8500
1.37448499624,795,705,8500
1.37478836964,794,706,8500
1.37533554789,795,706,8499
1.37613998281,794,707,8499
1.37665601371,795,707,8498
1.37717058515,796,707,8497
1.37841658538,797,707,8496
1.37843787044,796,708,8496
1.3789178172,795,709,8496
1.37907054176,796,709,8495
1.38009814929,795,710,8495
1.38131297475,796,710,8494
1.38136428466,797,710,8493
1.38168048647,796,711,8493
1.38222764502,795,712,8493
1.38234863313,796,712,8492
1.38308641538,797,712,8491
1.38391826205,796,713,8491
1.38463950353,797,713,8490
1.38497529028,798,713,8489
1.38506053401,797,714,8489
1.38573132854,796,715,8489
1.3863960066,797,715,8488
1.38718392516,796,716,8488
1.38721209666,795,717,8488
1.38787905813,794,718,8488
1.38794014265,793,719,8488
1.38885635839,794,719,8487
1.38921764506,795,719,8486
1.38951672,794,720,8486
1.39179535143,795,720,8485
1.39236478434,796,720,8484
1.39303926407,797,720,8483
1.39343462184,798,720,8482
1.39357038437,799,720,8481
1.39515633193,798,721,8481
1.39736121397,799,721,8480
1.39761719403,798,722,8480
1.39786954667,799,722,8479
1.39909811416,798,723,8479
1.39971976115,797,724,8479
1.40123042538,798,724,8478
1.40123366935,797,725,8478
1.40157329702,796,726,8478
1.40619862584,795,727,8478
1.40649153163,794,728,8478
1.40694072907,793,729,8478
1.40752353998,794,729,8477
1.40800469606,793,730,8477
1.40801334276,794,730,8476
1.40801994844,793,731,8476
1.40818213658,792,732,8476
1.4100848458,791,733,8476
1.41041468388,790,734,8476
1.41100967929,791,734,8475
1.41206599161,790,735,8475
1.4129730317,789,736,8475
1.41335844905,788,737,8475
1.41374910648,787,738,8475
1.41401856912,786,739,8475
1.41551698498,787,739,8474
1.41847978992,788,739,8473
1.41957706363,789,739,8472
1.41999810459,790,739,8471
1.42002385692,791,739,8470
1.42014314364,790,740,8470
1.42034980646,791,740,8469
1.42075871523,792,740,8468
1.42218176066,793,740,8467
1.42275074362,794,740,8466
1.42300615227,795,740,8465
1.423151604,794,741,8465
1.42471170003,793,742,8465
1.42670823182,792,743,8465
1.42671144099,791,744,8465
1.42695094597,792,744,8464
1.42770824566,793,744,8463
1.4277614491,794,744,8462
1.42897664888,793,745,8462
1.42898444402,794,745,8461
1.42914848862,793,746,8461
1.43132299447,794,746,8460
1.43168522991,795,746,8459
1.43289021899,794,747,8459
1.43327174982,793,748,8459
1.43406429137,794,748,8458
1.43466957015,795,748,8457
1.43478882939,796,748,8456
1.43548096977,797,748,8455
1.43697473265,798,748,8454
1.43727439352,797,749,8454
1.43796716495,796,750,8454
1.4385951731,795,751,8454
1.43878914241,794,752,8454
1.43902269631,793,753,8454
1.43939909835,794,753,8453
1.44012183786,795,753,8452
1.44068052225,794,754,8452
1.44107817834,795,754,8451
1.44117747188,796,754,8450
1.44276454599,795,755,8450
1.44297044194,796,755,8449
1.44339482821,795,756,8449
1.44385143494,796,756,8448
1.44425221868,797,756,8447
1.44443383298,796,757,8447
1.44526143552,795,758,8447
1.44578378297,796,758,8446
1.44594043296,797,758,8445
1.44606849755,796,759,8445
1.44629005706,797,759,8444
1.44698198103,798,759,8443
1.44769534303,799,759,8442
1.45043529209,800,759,8441
1.45084594777,799,760,8441
1.45114835002,800,760,8440
1.45213035071,799,761,8440
1.45237755287,800,761,8439
1.45324388657,801,761,8438
1.45367971456,800,762,8438
1.45419059769,801,762,8437
1.45604556025,800,763,8437
1.45610068876,801,763,8436
1.45731613438,802,763,8435
1.45767271618,803,763,8434
1.45794916926,802,764,8434
1.45820212416,803,764,8433
1.45954682538,802,765,8433
1.45961087005,803,765,8432
1.46074802337,802,766,8432
1.46129039289,801,767,8432
1.46159632556,802,767,8431
1.46179047368,801,768,8431
1.46271040582,800,769,8431
1.46429230051,799,770,8431
1.46478345037,798,771,8431
1.46492715478,797,772,8431
1.46523872869,796,773,8431
1.46663571839,797,773,8430
1.46895717504,798,773,8429
1.47007534732,797,774,8429
1.47009527073,798,774,8428
1.47081427669,799,774,8427
1.47114846549,800,774,8426
1.4729428669,799,775,8426
1.47315434068,800,775,8425
1.4743901951,799,776,8425
1.47445472087,800,776,8424
1.47518107379,801,776,8423
1.47542362003,800,777,8423
1.4757898009,799,778,8423
1.47649863382,798,779,8423
1.47772581174,797,780,8423
1.47863914581,798,780,8422
1.47897623405,799,780,8421
1.48051314863,798,781,8421
1.48052949947,797,782,8421
1.4805902739,798,782,8420
1.48059220151,799,782,8419
1.48102248153,798,783,8419
1.48170773909,799,783,8418
1.48177711747,798,784,8418
1.48244086107,799,784,8417
1.48318102204,800,784,8416
1.48319823003,801,784,8415
1.48324066498,800,785,8415
1.48378530782,799,786,8415
1.48383601043,800,786,8414
1.4842535136,801,786,8413
1.4849538455,802,786,8412
1.48511655663,803,786,8411
1.48526743526,804,786,8410
1.48613434448,803,787,8410
1.4861652801,804,787,8409
1.48634161506,805,787,8408
1.48766864355,804,788,8408
1.48783645624,805,788,8407
1.48807619584,804,789,8407
1.48832997676,805,789,8406
1.48877564423,804,790,8406
1.49061406946,805,790,8405
1.49186473295,806,790,8404
1.49275908189,805,791,8404
1.49287326789,804,792,8404
1.49457734836,805,792,8403
1.49536635537,806,792,8402
1.49600848285,807,792,8401
1.49724373099,808,792,8400
1.49727756903,809,792,8399
1.49792290756,810,792,8398
1.49819269793,811,792,8397
1.49855484788,812,792,8396
1.49858002648,813,792,8395
1.49872056902,814,792,8394
1.49992897265,815,792,8393
1.50003731757,814,793,8393
1.5011334119,813,794,8393
1.50122370563,812,795,8393
1.501254273,811,796,8393
1.50211629981,812,796,8392
1.50253860297,813,796,8391
1.50263289711,812,797,8391
1.50344145599,811,798,8391
1.50450115608,810,799,8391
1.50512250437,811,799,8390
1.50531973374,812,799,8389
1.50551107051,811,800,8389
1.50557864845,812,800,8388
1.5055803617,813,800,8387
1.50589271755,814,800,8386
1.50747327604,815,800,8385
1.50927784891,816,800,8384
1.51034429135,815,801,8384
1.51042764607,814,802,8384
1.51157297766,815,802,8383
1.51174303952,814,803,8383
1.51220220553,813,804,8383
1.51226560161,812,805,8383
1.5129809117,811,806,8383
1.51384647861,810,807,8383
1.51447350285,809,808,8383
1.51672782325,808,809,8383
1.51677602796,807,810,8383
1.51689512032,806,811,8383
1.51820086993,805,812,8383
1.51833397458,806,812,8382
1.51875490694,807,812,8381
1.5189028989,808,812,8380
1.52089055819,807,813,8380
1.52121551855,808,813,8379
1.52165627346,807,814,8379
1.52173996495,808,814,8378
1.52200942896,807,815,8378
1.52276635099,806,816,8378
1.52342152464,807,816,8377
1.52439039568,806,817,8377
1.52506661335,805,818,8377
1.52536380335,804,819,8377
1.52584724214,805,819,8376
1.52643285292,806,819,8375
1.52655824627,807,819,8374
1.52822332404,808,819,8373
1.52924702162,809,819,8372
1.52951673879,810,819,8371
1.52996279561,811,819,8370
1.53009924323,812,819,8369
1.53049648656,813,819,8368
1.53069392195,812,820,8368
1.53116962687,811,821,8368
1.53339114188,810,822,8368
1.53695118166,809,823,8368
1.53759970481,810,823,8367
1.53774304279,811,823,8366
1.53792366414,812,823,8365
1.53815050055,813,823,8364
1.53981510596,814,823,8363
1.54021299576,813,824,8363
1.54132657211,812,825,8363
1.54175573196,813,825,8362
1.5418728571,812,826,8362
1.54257654835,813,826,8361
1.54360083709,812,827,8361
1.54378714254,811,828,8361
1.54407431663,810,829,8361
1.54438935072,811,829,8360
1.54454456433,812,829,8359
1.54616234126,811,830,8359
1.54656362992,810,831,8359
1.54692992006,809,832,8359
1.54787650196,808,833,8359
1.54864615213,809,833,8358
1.54931764597,810,833,8357
1.54957267809,809,834,8357
1.54966117371,810,834,8356
1.55035132457,809,835,8356
1.55036132524,808,836,8356
1.55262205398,807,837,8356
1.55299363712,806,838,8356
1.5540995889,805,839,8356
1.55414432457,804,840,8356
1.55459579674,803,841,8356
1.55543105061,802,842,8356
1.5557911148,801,843,8356
1.55661190152,802,843,8355
1.55680601055,801,844,8355
1.55803196323,800,845,8355
1.55876121322,799,846,8355
1.55972531593,798,847,8355
1.5599261712,799,847,8354
1.56012974447,798,848,8354
1.56133103245,799,848,8353
1.56210504609,798,849,8353
1.56329028881,797,850,8353
1.56350040557,796,851,8353
1.56375735752,795,852,8353
1.56549488024,796,852,8352
1.56584542515,797,852,8351
1.56653728496,798,852,8350
1.56724105787,799,852,8349
1.567621553,800,852,8348
1.56800424325,799,853,8348
1.57068143921,800,853,8347
1.5713464726,801,853,8346
1.57337644527,802,853,8345
1.57366363357,801,854,8345
1.57396270269,802,854,8344
1.57478802684,801,855,8344
1.57530460706,802,855,8343
1.57560213273,801,856,8343
1.5758247427,800,857,8343
1.57610660845,801,857,8342
1.57642217217,800,858,8342
1.57684945963,801,858,8341
1.57710492046,800,859,8341
1.57713092396,801,859,8340
1.57995588546,800,860,8340
1.58095351626,801,860,8339
1.5810866677,800,861,8339
1.58262666463,799,862,8339
1.58330817181,798,863,8339
1.58347409616,797,864,8339
1.58399367648,798,864,8338
1.58415955667,797,865,8338
1.58800141553,796,866,8338
1.58885113643,795,867,8338
1.58922436136,794,868,8338
1.58976122082,793,869,8338
1.59048447337,792,870,8338
1.59097561936,791,871,8338
1.59121349357,790,872,8338
1.59136045002,791,872,8337
1.59168460184,790,873,8337
1.59261852383,791,873,8336
1.59386445928,790,874,8336
1.59485404093,791,874,8335
1.59497794597,790,875,8335
1.59515788265,789,876,8335
1.59537557031,790,876,8334
1.59642618682,791,876,8333
1.59841514512,790,877,8333
1.60124342043,791,877,8332
1.60320201058,792,877,8331
1.60360262539,791,878,8331
1.60389464528,790,879,8331
1.60406482585,789,880,8331
1.60491264131,788,881,8331
1.60516760636,789,881,8330
1.60522695163,788,882,8330
1.60551002252,789,882,8329
1.6060466443,790,882,8328
1.60630518508,789,883,8328
1.60762315491,788,884,8328
1.60820449216,789,884,8327
1.60824414094,790,884,8326
1.60854667236,789,885,8326
1.60863265686,788,886,8326
1.6097090797,789,886,8325
1.61056402309,790,886,8324
1.61167544374,789,887,8324
1.61211072825,788,888,8324
1.61229524936,787,889,8324
1.6126050399,788,889,8323
1.61414107367,787,890,8323
1.61440975309,786,891,8323
1.61512052177,785,892,8323
1.61530153271,784,893,8323
1.61551835764,783,894,8323
1.61576630537,782,895,8323
1.61584926549,781,896,8323
1.61605315197,780,897,8323
1.61739709354,779,898,8323
1.61742421696,778,899,8323
1.61808174737,779,899,8322
1.61863607942,780,899,8321
1.6188674016,779,900,8321
1.61978703203,778,901,8321
1.62034062442,777,902,8321
1.62122010255,776,903,8321
1.6230341417,775,904,8321
1.62396042872,774,905,8321
1.62516408979,773,906,8321
1.62561214505,774,906,8320
1.6271161707,775,906,8319
1.62711884446,776,906,8318
1.62855621347,775,907,8318
1.62972672005,774,908,8318
1.63372075133,775,908,8317
1.6351773053,776,908,8316
1.63569492299,775,909,8316
1.63628102909,776,909,8315
1.63766790284,775,910,8315
1.63853570057,774,911,8315
1.63899085272,773,912,8315
1.6393383143,772,913,8315
1.63945841143,771,914,8315
1.63953899138,770,915,8315
1.64055310683,771,915,8314
1.64106115503,772,915,8313
1.64107109526,773,915,8312
1.64256995424,772,916,8312
1.6432576819,771,917,8312
1.64391528536,770,918,8312
1.64644995578,769,919,8312
1.64761580436,768,920,8312
1.64794883899,769,920,8311
1.64892148087,768,921,8311
1.64935816027,767,922,8311
1.64938860277,768,922,8310
1.65004108508,769,922,8309
1.65212926174,768,923,8309
1.65352523721,769,923,8308
1.65461555445,768,924,8308
1.65505167606,767,925,8308
1.65536730692,768,925,8307
1.65552723358,767,926,8307
1.65652770759,766,927,8307
1.65676795035,767,927,8306
1.65687029227,768,927,8305
1.65729842586,767,928,8305
1.65750003367,768,928,8304
1.65793391362,769,928,8303
1.65818343602,770,928,8302
1.65924346988,769,929,8302
1.66019240342,768,930,8302
1.66132440145,767,931,8302
1.66161726473,766,932,8302
1.66238539919,767,932,8301
1.66384154344,768,932,8300
1.66487977692,769,932,8299
1.6660287632,768,933,8299
1.66605043802,767,934,8299
1.66697198941,768,934,8298
1.66731986501,769,934,8297
1.66760283358,768,935,8297
1.66799899572,767,936,8297
1.66887265961,768,936,8296
1.6695710832,769,936,8295
1.67122426123,770,936,8294
1.67144617174,771,936,8293
1.67155977943,772,936,8292
1.67256348667,771,937,8292
1.67677966459,770,938,8292
1.67687693103,769,939,8292
1.67701484148,770,939,8291
1.67756009892,769,940,8291
1.67788868509,770,940,8290
1.67900840432,771,940,8289
1.67946128277,770,941,8289
1.6795391963,769,942,8289
1.67984714091,768,943,8289
1.68017496492,769,943,8288
1.68049486483,770,943,8287
1.68295182946,769,944,8287
1.68296427455,770,944,8286
1.68319905329,769,945,8286
1.68404537691,768,946,8286
1.68475951883,767,947,8286
1.68567153871,766,948,8286
1.68581790763,765,949,8286
1.68629093709,766,949,8285
1.6883141784,765,950,8285
1.69057397414,764,951,8285
1.69162371735,763,952,8285
1.69350148928,764,952,8284
1.69355908167,763,953,8284
1.69388350858,764,953,8283
1.69728803154,763,954,8283
1.69739114576,764,954,8282
1.69740989179,763,955,8282
1.69757464046,762,956,8282
1.69760284164,763,956,8281
1.69811696049,762,957,8281
1.69917204036,763,957,8280
1.69948779448,762,958,8280
1.69964305329,763,958,8279
1.70103078256,762,959,8279
1.70148684209,761,960,8279
1.70171062096,760,961,8279
1.7017756096,761,961,8278
1.70190501242,762,961,8277
1.70241039629,761,962,8277
1.70367767683,762,962,8276
1.70440193986,763,962,8275
1.70445283006,764,962,8274
1.7054320523,763,963,8274
1.70632677331,764,963,8273
1.70680503326,763,964,8273
1.70766332436,762,965,8273
1.70902729349,763,965,8272
1.70922824742,762,966,8272
1.70931063607,761,967,8272
1.70986176337,760,968,8272
1.70990959426,761,968,8271
1.71077598321,762,968,8270
1.71108193741,763,968,8269
1.71268656834,764,968,8268
1.71310443157,763,969,8268
1.71387270603,764,969,8267
1.71415569042,763,970,8267
1.71464519177,762,971,8267
1.71472002261,761,972,8267
1.71497230208,760,973,8267
1.71586924367,759,974,8267
1.71692480821,758,975,8267
1.71718726348,757,976,8267
1.7178962567,758,976,8266
1.71992954842,757,977,8266
1.72111080789,756,978,8266
1.72275756066,755,979,8266
1.72444795087,756,979,8265
1.72508593573,757,979,8264
1.72541241692,756,980,8264
1.72594614846,757,980,8263
1.72602238544,758,980,8262
1.72814813127,757,981,8262
1.72815679577,756,982,8262
1.72825368355,757,982,8261
1.72917424005,756,983,8261
1.72958320261,757,983,8260
1.72999968027,758,983,8259
1.73050871961,759,983,8258
1.73071725926,760,983,8257
1.73130999673,761,983,8256
1.73408967729,762,983,8255
1.73415542774,763,983,8254
1.73556471193,764,983,8253
1.735749036,763,984,8253
1.73661747608,762,985,8253
1.73701068468,763,985,8252
1.73745469119,764,985,8251
1.73834935209,763,986,8251
1.73965586489,762,987,8251
1.74040203937,763,987,8250
1.74128977152,762,988,8250
1.74131035951,761,989,8250
1.74223962966,760,990,8250
1.74311887815,759,991,8250
1.74325528635,760,991,8249
1.74411849491,759,992,8249
1.74458286752,758,993,8249
1.74502903843,757,994,8249
1.74708209139,758,994,8248
1.74770912022,759,994,8247
1.74819925599,760,994,8246
1.74860627334,761,994,8245
1.74873900774,762,994,8244
1.74965106866,761,995,8244
1.75057347429,760,996,8244
1.75120221022,759,997,8244
1.75150947799,758,998,8244
1.75151493842,759,998,8243
1.75350279482,758,999,8243
1.75386130965,757,1000,8243
1.75677086638,758,1000,8242
1.75681739678,759,1000,8241
1.75685731617,760,1000,8240
1.75842022585,761,1000,8239
1.75920517462,762,1000,8238
1.76087604117,761,1001,8238
1.76098090212,762,1001,8237
1.76118192182,763,1001,8236
1.76176839544,762,1002,8236
1.7618956809,761,1003,8236
1.76190357546,760,1004,8236
1.76247976595,759,1005,8236
1.76263402603,758,1006,8236
1.76291426681,757,1007,8236
1.76322792975,758,1007,8235
1.76340557367,759,1007,8234
1.76425890895,760,1007,8233
1.76633807675,761,1007,8232
1.76756633999,760,1008,8232
1.76756906519,759,1009,8232
1.76864011014,760,1009,8231
1.77074211286,759,1010,8231
1.77121899823,758,1011,8231
1.7716669633,757,1012,8231
1.77175374562,756,1013,8231
1.77188054018,757,1013,8230
1.77271019664,756,1014,8230
1.77300206104,755,1015,8230
1.77356844512,756,1015,8229
1.77377816624,757,1015,8228
1.77649465344,756,1016,8228
1.77745023258,755,1017,8228
1.77806869744,754,1018,8228
1.77902218673,753,1019,8228
1.77907193495,754,1019,8227
1.77915844943,753,1020,8227
1.77933476167,754,1020,8226
1.77943114665,753,1021,8226
1.77950336644,754,1021,8225
1.77993377524,755,1021,8224
1.78070690908,756,1021,8223
1.78206357042,755,1022,8223
1.78366287428,754,1023,8223
1.78456127011,753,1024,8223
1.78482845926,754,1024,8222
1.78497729593,753,1025,8222
1.7849881497,752,1026,8222
1.78538917143,753,1026,8221
1.78569724105,752,1027,8221
1.78578758526,751,1028,8221
1.78592116371,752,1028,8220
1.78720504188,751,1029,8220
1.78803158563,752,1029,8219
1.78847724372,753,1029,8218
1.78852244812,752,1030,8218
1.78890517339,751,1031,8218
1.78899730596,750,1032,8218
1.78917551169,749,1033,8218
1.78919151272,750,1033,8217
1.78955267756,749,1034,8217
1.79028672151,750,1034,8216
1.79043219188,749,1035,8216
1.79366751129,750,1035,8215
1.79483691923,749,1036,8215
1.79583701408,750,1036,8214
1.79610614794,751,1036,8213
1.79665032732,752,1036,8212
1.79719252435,753,1036,8211
1.79911541109,752,1037,8211
1.79997327575,751,1038,8211
1.7999805272,750,1039,8211
1.80071811639,749,1040,8211
1.80179839152,750,1040,8210
1.80263096494,751,1040,8209
1.80315832678,752,1040,8208
1.80359442472,753,1040,8207
1.80381518059,752,1041,8207
1.80424663572,751,1042,8207
1.80547043379,752,1042,8206
1.80601490881,753,1042,8205
1.80675055384,754,1042,8204
1.80807242209,753,1043,8204
1.80893200565,752,1044,8204
1.80980674254,753,1044,8203
1.80994980715,754,1044,8202
1.81006030112,755,1044,8201
1.81010722384,756,1044,8200
1.81341328079,757,1044,8199
1.8138922236,758,1044,8198
1.81403858546,757,1045,8198
1.81583681121,758,1045,8197
1.81602871672,757,1046,8197
1.81656618686,758,1046,8196
1.81853198337,757,1047,8196
1.82166023322,756,1048,8196
1.82192275359,757,1048,8195
1.82224428288,756,1049,8195
1.82265669071,755,1050,8195
1.82299083989,756,1050,8194
1.82334964235,755,1051,8194
1.82363035582,754,1052,8194
1.82427704744,753,1053,8194
1.8251086258,752,1054,8194
1.82567480751,751,1055,8194
1.82670874065,752,1055,8193
1.82720296369,751,1056,8193
1.82835299008,752,1056,8192
1.82873276047,751,1057,8192
1.82882671803,750,1058,8192
1.83010262647,749,1059,8192
1.8317564201,750,1059,8191
1.83488090528,751,1059,8190
1.83524682643,752,1059,8189
1.83598044132,753,1059,8188
1.83743740381,754,1059,8187
1.83942363301,755,1059,8186
1.84129262787,754,1060,8186
1.84167417674,753,1061,8186
1.8417592791,754,1061,8185
1.84430982519,755,1061,8184
1.84493476533,754,1062,8184
1.84560977691,755,1062,8183
1.84587352085,754,1063,8183
1.84594316605,755,1063,8182
1.84606929034,754,1064,8182
1.84820713576,755,1064,8181
1.85090093677,756,1064,8180
1.85117349114,755,1065,8180
1.85147779583,756,1065,8179
1.85169867579,755,1066,8179
1.85209344439,756,1066,8178
1.853753149,755,1067,8178
1.85433185751,754,1068,8178
1.85464088981,753,1069,8178
1.85621246671,752,1070,8178
1.85672842175,751,1071,8178
1.8569006087,752,1071,8177
1.85841324428,751,1072,8177
1.85869856625,750,1073,8177
1.85899642545,751,1073,8176
1.85932860253,750,1074,8176
1.85968526839,751,1074,8175
1.8597960431,752,1074,8174
1.86048900374,753,1074,8173
1.8617583951,752,1075,8173
1.86193245802,751,1076,8173
1.86413105554,752,1076,8172
1.86616448848,753,1076,8171
1.8666520653,752,1077,8171
1.86702329259,751,1078,8171
1.86777291613,752,1078,8170
1.86798407582,751,1079,8170
1.86971205222,750,1080,8170
1.87480200453,749,1081,8170
1.87545531012,750,1081,8169
1.87561916577,749,1082,8169
1.87669950492,750,1082,8168
1.87819792922,751,1082,8167
1.87888645957,750,1083,8167
1.88052246351,749,1084,8167
1.88377759434,750,1084,8166
1.88418367547,749,1085,8166
1.88657728533,748,1086,8166
1.88733725089,749,1086,8165
1.88887345502,748,1087,8165
1.88891844642,747,1088,8165
1.88910198242,748,1088,8164
1.88987950734,747,1089,8164
1.89043055112,748,1089,8163
1.8905605493,747,1090,8163
1.89154819461,748,1090,8162
1.89394720505,749,1090,8161
1.89407286,750,1090,8160
1.89565789002,751,1090,8159
1.8961120844,750,1091,8159
1.89686146617,749,1092,8159
1.89764527897,748,1093,8159
1.898905559,747,1094,8159
1.89917179836,746,1095,8159
1.89979640232,745,1096,8159
1.90026743589,744,1097,8159
1.90139097932,745,1097,8158
1.9024672171,744,1098,8158
1.90300606926,745,1098,8157
1.90393300439,744,1099,8157
1.90394146609,745,1099,8156
1.90534575869,744,1100,8156
1.9061586806,743,1101,8156
1.90858634798,744,1101,8155
1.90868446955,743,1102,8155
1.91050479817,744,1102,8154
1.91066111058,745,1102,8153
1.91102675305,744,1103,8153
1.91141741581,745,1103,8152
1.91345344449,744,1104,8152
1.91378283633,743,1105,8152
1.91538904518,742,1106,8152
1.91934849423,741,1107,8152
1.92071401464,742,1107,8151
1.92093479986,743,1107,8150
1.92170160146,744,1107,8149
1.92220953635,743,1108,8149
1.92375027022,744,1108,8148
1.92453573523,745,1108,8147
1.92488755432,746,1108,8146
1.92503375518,747,1108,8145
1.92565347271,746,1109,8145
1.9256753843,747,1109,8144
1.92594268349,748,1109,8143
1.92661850708,747,1110,8143
1.9269656679,746,1111,8143
1.92844544354,747,1111,8142
1.93045754163,746,1112,8142
1.931101347,745,1113,8142
1.93251696926,744,1114,8142
1.93274994362,745,1114,8141
1.93295307891,746,1114,8140
1.93384375992,745,1115,8140
1.93463631493,746,1115,8139
1.93527154717,745,1116,8139
1.93535356097,746,1116,8138
1.93914272996,747,1116,8137
1.93980638935,746,1117,8137
1.93981249384,745,1118,8137
1.94009181342,744,1119,8137
1.94051778268,743,1120,8137
1.94064778592,742,1121,8137
1.94085450533,743,1121,8136
1.94195924108,742,1122,8136
